,Source,Propaganda text,Type
,https://www.imdb.com/title/tt16091720/?ref_=fn_tt_tt_28,U-Prince: The Badly Politics,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Blackadder II,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",The Miracle,Non propaganda
,https://www.imdb.com/title/tt1344046/?ref_=fn_tt_tt_24,Històries de Vida Nova,Non propaganda
,https://www.imdb.com/title/tt0285368/?ref_=fn_tt_tt_76,Candy,Non propaganda
,https://filmartgallery.com/products/eldridge-cleaver-black-panther-1,Eldridge Cleaver Black Panther,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,This Is What God Gives Us,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Legend of 1900,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/hustlers/movieshow/71045118.cms,Hustlers,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1","Saas, Bahu Aur Flamingo",Non propaganda
,https://www.imdb.com/title/tt27590447/?ref_=fn_tt_tt_298,Unsolved Histories with Lucy Worsley,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search,[Communist Takeover],propaganda
,https://propagandaposterstore.com/shop/?product_view=list&product_orderby=popularity,4 Minute men–A message from Washington,propaganda
,"https://www.imdb.com/search/title/?title_type=tv_series,tv_miniseries&num_votes=5000,&genres=news&sort=user_rating,desc&view=simple",The Oprah Winfrey Show,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Save Freedom of Speech,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-witches/movieshow/78949085.cms,The Witches,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Westworld,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",2001: A Space Odyssey,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Steins;Gate,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,What Can You Do?,propaganda
,https://www.imdb.com/title/tt10708806/?ref_=fn_tt_tt_237,This Week in Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/last-night-in-soho/movieshow/87650295.cms,Last Night In Soho,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Justice League,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/mia-and-the-white-lion/movieshow/70782429.cms,Mia And The White Lion,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Wentworth,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Grand Gala,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",A Beautiful Mind,Non propaganda
,https://www.imdb.com/title/tt11658466/?ref_=fn_tt_tt_60,The Politics of Hate,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Warrior,Non propaganda
,https://posteritati.com/genre/documentary?page=6,The End of Time,Non propaganda
,https://posteritati.com/genre/documentary?page=14,Year of the Horse,Non propaganda
,https://www.imdb.com/title/tt1964249/?ref_=fn_tt_tt_36,Holocaust Histories,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-silent-child/movieshow/69775591.cms,The Silent Child,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Dior and I,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/ready-or-not/movieshow/71044567.cms,Ready Or Not,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/bombshell/movieshow/72435311.cms,Bombshell,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-silencing/movieshow/78476412.cms,The Silencing,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/fast-furious-9/movieshow/62024951.cms,Fast & Furious 9,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/angel-has-fallen/movieshow/62023157.cms,Angel Has Fallen,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Young Sheldon,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Dog Day Afternoon,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/bohemian-rhapsody/movieshow/62024990.cms,Bohemian Rhapsody,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Cobra Kai,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,Of Course I Can! I'm patriotic as can be—and ration points don't worry me!,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-contractor/movieshow/90658150.cms,The Contractor,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Reflections on Love,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Eric Clapton: Life in 12 Bars,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Jury Duty,Non propaganda
,https://www.imdb.com/title/tt4613620/?ref_=fn_tt_tt_4,Splendid Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/marshall/movieshow/62009526.cms,Marshall,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/chaos-walking/movieshow/62024852.cms,Chaos Walking,Non propaganda
,https://propagandaposterstore.com/shop/?product_view=list&product_orderby=popularity,helping hoover in our U.S. school garden,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/jurassic-world-dominion/movieshow/89505007.cms,Jurassic World: Dominion,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Un Million de Tonnes de Charbon sont Accumulees sur les Carreaux des Mines du Nord et du Pas-de-Calais,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/elvis/movieshow/91633985.cms,Elvis,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Juno,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Meet the Parents,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/minions-2/movieshow/62023486.cms,Minions: The Rise Of Gru,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"Food Will Win the War, Public Library books are free",propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Kapoor & Sons,Non propaganda
,https://posteritati.com/genre/documentary?page=10,Naszym Haslem Jest Walka,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Seeing Red: Stories of American Communists,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Star Wars: Episode IV - A New Hope,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Think What You Can Afford To Give...,propaganda
,https://www.imdb.com/title/tt26225186/?ref_=fn_tt_tt_56,The Handmaid's Tale,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,[WWI Destruction Poster],propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/2020-oscar-nominated-short-films-live-action/movieshow/74593418.cms,2020 Oscar Nominated Short Films - Live Action,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Save Waste Fats For Explosives,propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Talk to Her,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Alfred Hitchcock Presents,Non propaganda
,https://www.imdb.com/title/tt14661396/?ref_=fn_tt_tt_38,Northwoods League Team Histories,Non propaganda
,https://posteritati.com/genre/documentary?page=8,Home of the Brave: A Film by Laurie Anderson,Non propaganda
,https://www.imdb.com/title/tt14076500/?ref_=fn_tt_tt_29,The Meyerowitz Stories,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,All Power to the People,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/george-michael-freedom-uncut/movieshow/92406210.cms,George Michael Freedom Uncut,Non propaganda
,"https://www.imdb.com/search/title/?title_type=tv_series,tv_miniseries&num_votes=5000,&genres=news&sort=user_rating,desc&view=simple",Adam Ruins Everything,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Scam 1992: The Harshad Mehta Story,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",A Very Long Engagement,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/brightburn/movieshow/67020573.cms,Brightburn,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Zootopia,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Interstellar,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/peninsula/movieshow/79390202.cms,Peninsula,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/where-the-crawdads-sing/movieshow/93433119.cms,Where The Crawdads Sing,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/thor-love-and-thunder/movieshow/70324869.cms,Thor: Love And Thunder,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"Ours... to fight for, Freedom From Fear (Oversize)",propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"Jeunes Gens, Jeunes Filles de la Region Parisienne",propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Symbol of Life,propaganda
,https://posteritati.com/genre/documentary?page=8,I Am a Dancer,Non propaganda
,https://www.loc.gov/free-to-use/wwi-posters/,[Emblem of France and Great Britain]...,propaganda
,https://posteritati.com/genre/documentary?page=9,The Kids Are Alright,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Incredibles,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-secret-garden/movieshow/79115548.cms,The Secret Garden,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Barry,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Die Hard,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-last-face/movieshow/61299016.cms,The Last Face,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Don't Shiver Next Winter... Order Coal Now!,propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Code Geass,Non propaganda
,https://www.loc.gov/free-to-use/wwi-posters/,"Don't talk, the web is spun for you with invisible threads...",propaganda
,https://www.imdb.com/title/tt6015100/?ref_=fn_tt_tt_2,Vikings Season 3: Heavy Is the Head -the Politics of King Ragnar's Rule,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Pride and Prejudice,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Making a Murderer,Non propaganda
,https://posteritati.com/genre/documentary?page=9,Life Itself,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Scrap,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search,[Three Men Angry with Stalin],propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,Together We Win,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/bunnyman-vengeance/movieshow/61862933.cms,Bunnyman Vengeance,Non propaganda
,https://posteritati.com/genre/documentary?page=4,5 Broken Cameras,Non propaganda
,https://www.imdb.com/title/tt7129722/?ref_=fn_tt_tt_35,History's Greatest Mysteries,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Remember Belgium,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-mountain-within/movieshow/68197669.cms,The Mountain Within,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/darkest-hour/movieshow/61933433.cms,Darkest Hour,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Under the Tuscan Sun,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Blue Planet II,Non propaganda
,https://www.imdb.com/title/tt1365349/?ref_=fn_tt_tt_148,The Politics,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Bronx Gothic,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Are You One of Us?,propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Jujutsu Kaisen,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Uncle Sam Needs You to Can the Fighting Foods,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Rosemary's Baby,Non propaganda
,https://theworld.org/stories/2015-02-18/behold-best-north-korea-s-349-new-propaganda-slogans,"""Let us turn the whole country into a socialist fairyland by modelling it on Pyongyang, capital of the revolution!""",propaganda
,https://www.imdb.com/title/tt11591820/?ref_=fn_tt_tt_71,Behind the Shield: The Power & Politics of the NFL,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Save Freedom of Speech (Oversize),propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,"For Victory, Buy More Bonds",propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-war-with-grandpa/movieshow/61961657.cms,The War With Grandpa,Non propaganda
,https://posteritati.com/genre/documentary?page=9,"Love, Cecil",Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-lego-movie-2-the-second-part/movieshow/64473644.cms,The Lego Movie 2: The Second Part,Non propaganda
